result_id,race_id,race_id,constructor_id,position,points,laps,time_in_miliseconds,fastestLap,rank,fastest_lap_time,fastest_lap_speed
24388,1019,844,6,3,15,52,4898569,47,5,01:29.3,237.452
24389,1019,842,9,4,12,52,4903144,48,8,01:29.5,236.839
24390,1019,830,9,5,10,52,4907910,45,4,01:29.3,237.561
24391,1019,832,1,6,8,52,4922091,50,11,01:29.8,236.277
24392,1019,817,4,7,6,52,4922853,50,9,01:29.6,236.628
24393,1019,8,51,8,4,52,4933992,51,14,01:30.0,235.551
24394,1019,826,5,9,2,52,4935172,51,12,01:29.9,235.875
24395,1019,807,4,10,1,52,4941185,51,13,01:29.9,235.773
24396,1019,846,1,11,0,52,4942733,50,10,01:29.6,236.596
24397,1019,848,5,12,0,52,4944069,46,15,01:30.9,233.378
24398,1019,840,211,13,0,52,4949538,49,6,01:29.4,237.248
24399,1019,847,3,14,0,51,\N,50,16,01:31.0,233.017
24400,1019,9,3,15,0,51,\N,50,17,01:31.5,231.754
24401,1019,20,6,16,0,51,\N,46,3,01:28.7,239.004
24402,1019,815,211,17,0,51,\N,50,7,01:29.5,237.072
24403,1019,841,51,18,0,18,\N,17,18,01:32.5,229.36
24404,1019,154,210,19,0,9,\N,4,20,01:34.4,224.775
24405,1019,825,210,20,0,6,\N,5,19,01:33.4,227.001
24406,1020,830,9,1,26,64,6271275,61,1,01:16.6,214.839
24407,1020,20,6,2,18,64,6278608,63,2,01:16.8,214.423
24408,1020,826,5,3,15,64,6279580,61,6,01:17.7,211.9
24409,1020,840,211,4,12,64,6280241,61,8,01:17.8,211.566
24410,1020,832,1,5,10,64,6280858,63,9,01:17.8,211.538
24411,1020,848,5,6,8,64,6281327,63,10,01:17.8,211.514
24412,1020,154,210,7,6,64,6288113,55,7,01:17.7,211.797
24413,1020,825,210,8,4,64,6290040,62,5,01:17.5,212.45
24414,1020,1,131,9,2,64,6290942,64,12,01:18.8,208.935
24415,1020,9,3,10,1,64,6296262,63,13,01:19.1,208.271
24416,1020,847,3,11,0,64,6297679,60,3,01:17.5,212.51
24417,1020,8,51,12,0,64,6313489,60,15,01:19.6,206.96
24418,1020,841,51,13,0,64,6315124,60,14,01:19.3,207.646
24419,1020,842,9,14,0,61,\N,56,4,01:17.5,212.483
24420,1020,822,131,15,0,56,\N,54,11,01:18.3,210.374
24421,1020,807,4,16,0,39,\N,18,17,01:29.6,183.826
24422,1020,844,6,17,0,27,\N,17,16,01:27.7,187.764
24423,1020,846,1,18,0,25,\N,16,18,01:31.1,180.788
24424,1020,817,4,19,0,13,\N,10,19,01:32.7,177.719
24425,1020,815,211,20,0,1,\N,\N,0,\N,\N
24426,1021,1,131,1,25,70,5703796,60,2,01:18.5,200.84
24427,1021,830,9,2,19,70,5721592,69,1,01:17.1,204.552
24428,1021,20,6,3,15,70,5765229,65,4,01:19.8,197.673
24429,1021,844,6,4,12,70,5769046,49,5,01:20.5,195.937
24430,1021,832,1,5,10,69,\N,66,10,01:21.0,194.706
24431,1021,842,9,6,8,69,\N,65,12,01:21.0,194.602
24432,1021,8,51,7,6,69,\N,65,9,01:20.9,195
24433,1021,822,131,8,4,69,\N,59,3,01:19.3,198.807
24434,1021,846,1,9,2,69,\N,65,13,01:21.2,194.26
24435,1021,848,5,10,1,69,\N,65,7,01:20.6,195.626
24436,1021,815,211,11,0,69,\N,47,15,01:21.7,192.962
24437,1021,807,4,12,0,69,\N,59,14,01:21.6,193.161
24438,1021,825,210,13,0,69,\N,67,11,01:21.0,194.691
24439,1021,817,4,14,0,69,\N,49,8,01:20.8,195.098
24440,1021,826,5,15,0,68,\N,55,16,01:21.9,192.496
24441,1021,847,3,16,0,68,\N,66,17,01:22.4,191.435
24442,1021,840,211,17,0,68,\N,52,6,01:20.6,195.67
24443,1021,841,51,18,0,68,\N,64,19,01:23.1,189.712
24444,1021,9,3,19,0,67,\N,42,20,01:23.4,189.026
24445,1021,154,210,20,0,49,\N,46,18,01:22.8,190.457
24446,1022,844,6,1,25,44,5025710,23,4,01:46.7,236.39
24447,1022,1,131,2,18,44,5026691,24,3,01:46.6,236.577
24448,1022,822,131,3,15,44,5038295,27,2,01:46.5,236.832
24449,1022,20,6,4,13,44,5052132,36,1,01:46.4,236.957
24450,1022,848,9,5,10,44,5107035,41,5,01:47.5,234.537
24451,1022,815,211,6,8,44,5110158,29,13,01:48.8,231.79
24452,1022,826,5,7,6,44,5115367,26,7,01:48.1,233.157
24453,1022,807,4,8,4,44,5132349,34,9,01:48.3,232.714
24454,1022,842,5,9,2,44,5134878,21,17,01:49.7,229.848
24455,1022,840,211,10,1,44,5135548,34,10,01:48.4,232.697
24456,1022,846,1,11,0,43,\N,21,8,01:48.3,232.774
24457,1022,825,210,12,0,43,\N,33,11,01:48.7,232.012
24458,1022,154,210,13,0,43,\N,18,16,01:49.3,230.744
24459,1022,817,4,14,0,43,\N,21,18,01:50.5,228.285
24460,1022,847,3,15,0,43,\N,34,14,01:48.9,231.622
24461,1022,8,51,16,0,43,\N,37,12,01:48.8,231.85
24462,1022,9,3,17,0,43,\N,33,15,01:49.2,230.858
24463,1022,841,51,18,0,42,\N,31,6,01:47.6,234.421
24464,1022,832,1,19,0,1,\N,\N,0,\N,\N
24465,1022,830,9,20,0,0,\N,\N,0,\N,\N
24466,1023,844,6,1,25,53,4526665,47,4,01:23.0,251.235
24467,1023,822,131,2,18,53,4527500,47,3,01:22.9,251.69
24468,1023,1,131,3,16,53,4561864,51,1,01:21.8,255.014
24469,1023,817,4,4,12,53,4572180,53,7,01:23.5,249.859
24470,1023,807,4,5,10,53,4584830,53,8,01:23.6,249.337
24471,1023,848,9,6,8,53,4585980,45,6,01:23.4,250.165
24472,1023,815,211,7,6,53,4600467,35,9,01:23.8,248.953
24473,1023,830,9,8,4,53,4601157,41,5,01:23.1,250.83
24474,1023,841,51,9,2,52,\N,44,15,01:24.5,246.793
24475,1023,846,1,10,1,52,\N,52,11,01:24.0,248.141
24476,1023,842,5,11,0,52,\N,51,10,01:23.9,248.611
24477,1023,840,211,12,0,52,\N,31,12,01:24.2,247.784
24478,1023,20,6,13,0,52,\N,50,2,01:22.8,251.872
24479,1023,847,3,14,0,52,\N,51,16,01:24.8,245.807
24480,1023,8,51,15,0,52,\N,52,13,01:24.4,247.039
24481,1023,154,210,16,0,52,\N,31,17,01:25.0,245.393
24482,1023,9,3,17,0,51,\N,47,18,01:25.0,245.382
24483,1023,825,210,18,0,43,\N,38,14,01:24.4,246.968
24484,1023,826,5,19,0,29,\N,19,20,01:25.8,243.142
24485,1023,832,1,20,0,27,\N,10,19,01:25.6,243.525
24486,1024,20,6,1,25,61,7113667,57,5,01:44.8,173.916
24487,1024,844,6,2,18,61,7116308,59,4,01:44.7,174.047
24488,1024,830,9,3,15,61,7117488,56,8,01:45.2,173.298
24489,1024,1,131,4,12,61,7118275,58,7,01:44.9,173.73
24490,1024,822,131,5,10,61,7119786,58,2,01:43.5,176.046
24491,1024,848,9,6,8,61,7125330,59,9,01:45.3,173.159
24492,1024,846,1,7,6,61,7128436,58,11,01:45.7,172.412
24493,1024,842,5,8,4,61,7129214,58,13,01:45.8,172.326
24494,1024,807,4,9,2,61,7130385,59,12,01:45.8,172.333
24495,1024,841,51,10,1,61,7141522,59,10,01:45.6,172.553
24496,1024,154,210,11,0,61,7149103,54,16,01:46.3,171.507
24497,1024,832,1,12,0,61,7149641,41,15,01:46.0,172.001
24498,1024,840,211,13,0,61,7150086,57,6,01:44.9,173.76
24499,1024,817,4,14,0,61,7151327,55,14,01:45.9,172.088
24500,1024,826,5,15,0,61,7151845,57,3,01:44.4,174.634
24501,1024,9,3,16,0,61,7160691,59,18,01:46.8,170.674
24502,1024,825,210,17,0,61,7200189,58,1,01:42.3,178.168
24503,1024,8,51,18,0,49,\N,18,19,01:47.1,170.245
24504,1024,815,211,19,0,42,\N,15,17,01:46.7,170.85
24505,1024,847,3,20,0,34,\N,29,20,01:48.3,168.322
24506,1025,1,131,1,26,53,5618992,51,1,01:35.8,219.847
24507,1025,822,131,2,18,53,5622821,50,3,01:36.3,218.58
24508,1025,844,6,3,15,53,5624204,52,2,01:36.2,218.86
24509,1025,830,9,4,12,53,5633202,47,5,01:36.9,217.18
24510,1025,848,9,5,10,53,5657340,50,4,01:36.8,217.573
24511,1025,832,1,6,8,53,5664881,53,6,01:38.0,214.78
24512,1025,815,211,7,6,53,5667720,49,7,01:38.0,214.73
24513,1025,846,1,8,4,53,5676741,52,11,01:38.3,214.166
24514,1025,825,210,9,2,53,5677771,53,8,01:38.1,214.539
24515,1025,807,4,10,1,53,5678833,53,12,01:38.5,213.692
24516,1025,840,211,11,0,53,5679813,53,15,01:38.6,213.493
24517,1025,826,5,12,0,53,5681488,52,9,01:38.2,214.325
24518,1025,8,51,13,0,53,5687902,51,13,01:38.6,213.541
24519,1025,842,5,14,0,53,5689068,51,14,01:38.6,213.504
24520,1025,841,51,15,0,53,5692338,51,16,01:38.7,213.309
24521,1025,9,3,16,0,28,\N,24,19,01:42.3,205.74
24522,1025,847,3,17,0,27,\N,18,18,01:41.7,206.998
24523,1025,20,6,18,0,26,\N,16,10,01:38.2,214.288
24524,1025,817,4,19,0,24,\N,22,17,01:41.3,207.859
24525,1025,154,210,20,0,0,\N,\N,0,\N,\N
24526,1026,822,131,1,25,52,4906755,49,4,01:31.9,227.571
24527,1026,20,6,2,18,52,4920098,38,5,01:32.1,226.929
24528,1026,1,131,3,16,52,4920613,45,1,01:31.0,229.77
24529,1026,848,9,4,12,52,4966292,36,8,01:32.8,225.332
24530,1026,832,1,5,10,52,4975856,46,12,01:33.6,223.434
24531,1026,844,6,6,8,51,\N,48,2,01:31.6,228.195
24532,1026,842,5,7,6,51,\N,43,17,01:35.3,219.313
24533,1026,815,211,8,4,51,\N,46,7,01:32.6,225.706
24534,1026,840,211,9,2,51,\N,26,14,01:34.7,220.721
24535,1026,826,5,10,1,51,\N,47,10,01:33.2,224.21
24536,1026,846,1,11,0,51,\N,31,13,01:34.1,222.121
24537,1026,8,51,12,0,51,\N,50,9,01:33.2,224.328
24538,1026,154,210,13,0,51,\N,18,16,01:35.0,220.082
24539,1026,841,51,14,0,51,\N,51,6,01:32.4,226.322
24540,1026,825,210,15,0,51,\N,49,3,01:31.7,227.894
24541,1026,847,3,16,0,50,\N,27,18,01:35.5,218.998
24542,1026,9,3,17,0,50,\N,44,19,01:36.3,217.012
24543,1026,830,9,18,0,14,\N,10,20,01:37.2,214.965
24544,1026,817,4,19,0,51,\N,48,11,01:33.5,223.63
24545,1026,807,4,20,0,51,\N,47,15,01:34.9,220.237
24546,1027,1,131,1,25,71,5808904,66,4,01:19.5,194.993
24547,1027,20,6,2,18,71,5810670,68,3,01:19.4,195.19
24548,1027,822,131,3,15,71,5812457,66,5,01:19.5,194.912
24549,1027,844,6,4,13,71,5815272,53,1,01:19.2,195.557
24550,1027,848,9,5,10,71,5830303,48,2,01:19.3,195.328
24551,1027,830,9,6,8,71,5877711,65,11,01:20.4,192.702
24552,1027,815,211,7,6,71,5882723,70,12,01:20.5,192.512
24553,1027,817,4,8,4,71,5883828,53,9,01:20.1,193.327
24554,1027,842,5,9,2,70,\N,53,6,01:19.5,194.824
24555,1027,807,4,10,1,70,\N,59,14,01:20.8,191.783
24556,1027,826,5,11,0,70,\N,48,7,01:19.9,193.91
24557,1027,840,211,12,0,70,\N,68,15,01:20.9,191.473
24558,1027,832,1,13,0,70,\N,66,10,01:20.3,192.929
24559,1027,841,51,14,0,70,\N,65,16,01:21.0,191.255
24560,1027,825,210,15,0,69,\N,53,20,01:21.7,189.691
24561,1027,847,3,16,0,69,\N,69,17,01:21.3,190.615
24562,1027,154,210,17,0,69,\N,68,18,01:21.6,189.926
24563,1027,9,3,18,0,69,\N,63,13,01:20.7,192.009
24564,1027,8,51,19,0,58,\N,55,8,01:20.1,193.481
24565,1027,846,1,20,0,48,\N,46,19,01:21.6,189.782
24626,1031,822,131,1,25,71,5455739,68,2,01:07.7,229.758
24566,1028,822,131,1,25,56,5635653,37,2,01:37.0,204.696
24567,1028,1,131,2,18,56,5639801,26,7,01:38.4,201.6
24568,1028,830,9,3,15,56,5640655,42,5,01:38.2,202.077
24569,1028,844,6,4,13,56,5687892,44,1,01:36.2,206.374
24570,1028,848,9,5,10,56,5713691,42,3,01:38.0,202.458
24571,1028,817,4,6,8,56,5726019,28,14,01:40.6,197.354
24572,1028,846,1,7,6,56,5726417,44,4,01:38.1,202.365
24573,1028,832,1,8,4,55,\N,44,15,01:40.8,196.806
24574,1028,807,4,9,2,55,\N,47,6,01:38.4,201.619
24575,1028,815,211,10,1,55,\N,34,11,01:40.2,198.141
24576,1028,8,51,11,0,55,\N,46,9,01:39.6,199.249
24577,1028,826,5,12,0,55,\N,41,8,01:39.0,200.535
24578,1028,840,211,13,0,55,\N,42,13,01:40.4,197.716
24579,1028,841,51,14,0,55,\N,41,10,01:40.0,198.539
24580,1028,154,210,15,0,55,\N,52,18,01:41.3,195.979
24581,1028,842,5,16,0,54,\N,31,16,01:40.9,196.795
24582,1028,847,3,17,0,54,\N,54,17,01:41.2,196.039
24583,1028,825,210,18,0,52,\N,42,12,01:40.3,197.781
24584,1028,9,3,19,0,31,\N,22,20,01:43.8,191.147
24585,1028,20,6,20,0,7,\N,6,19,01:42.2,194.262
24586,1029,830,9,1,25,71,5594678,61,2,01:10.9,218.909
24587,1029,842,5,2,18,71,5600755,65,9,01:12.4,214.185
24588,1029,832,1,3,15,71,5603574,63,16,01:13.2,212.039
24589,1029,8,51,4,12,71,5604130,65,15,01:13.1,212.106
24590,1029,841,51,5,10,71,5604879,49,14,01:13.0,212.44
24591,1029,817,4,6,8,71,5605219,44,11,01:12.7,213.278
24592,1029,1,131,7,6,71,5605817,46,3,01:11.1,218.232
24593,1029,846,1,8,4,71,5605882,63,7,01:12.3,214.472
24594,1029,815,211,9,2,71,5606207,64,12,01:12.8,212.965
24595,1029,826,5,10,1,71,5606609,49,8,01:12.4,214.304
24596,1029,825,210,11,0,71,5607410,65,17,01:13.3,211.738
24597,1029,847,3,12,0,71,5608277,57,19,01:13.8,210.331
24598,1029,154,210,13,0,71,5608925,29,18,01:13.6,210.711
24599,1029,848,9,14,0,71,5609605,52,4,01:11.1,218.217
24600,1029,807,4,15,0,71,5612737,64,13,01:12.9,212.69
24601,1029,9,3,16,0,70,\N,63,20,01:14.6,208.072
24602,1029,20,6,17,0,65,\N,51,5,01:11.4,217.309
24603,1029,844,6,18,0,65,\N,63,6,01:11.4,217.19
24604,1029,840,211,19,0,65,\N,65,10,01:12.6,213.66
24605,1029,822,131,20,0,51,\N,43,1,01:10.7,219.417
24606,1030,1,131,1,26,55,5645715,53,1,01:39.3,201.387
24607,1030,830,9,2,18,55,5662487,55,5,01:41.1,197.731
24608,1030,844,6,3,15,55,5689150,44,4,01:40.4,199.064
24609,1030,822,131,4,12,55,5690094,31,2,01:39.7,200.515
24610,1030,20,6,5,10,55,5710072,55,3,01:40.1,199.688
24611,1030,848,9,6,8,55,5714920,49,8,01:42.2,195.603
24612,1030,815,211,7,6,54,\N,39,11,01:42.6,194.803
24613,1030,846,1,8,4,54,\N,50,12,01:43.0,194.071
24614,1030,826,5,9,2,54,\N,42,9,01:42.2,195.597
24615,1030,832,1,10,1,54,\N,43,7,01:41.3,197.389
24616,1030,817,4,11,0,54,\N,51,6,01:41.2,197.592
24617,1030,807,4,12,0,54,\N,52,16,01:43.3,193.605
24618,1030,8,51,13,0,54,\N,25,14,01:43.1,193.853
24619,1030,825,210,14,0,54,\N,22,19,01:43.8,192.642
24620,1030,154,210,15,0,54,\N,33,18,01:43.7,192.873
24621,1030,841,51,16,0,54,\N,28,15,01:43.3,193.639
24622,1030,847,3,17,0,54,\N,50,13,01:43.1,193.981
24623,1030,842,5,18,0,53,\N,53,10,01:42.4,195.231
24624,1030,9,3,19,0,53,\N,51,20,01:44.5,191.333
24625,1030,840,211,20,0,45,\N,25,17,01:43.3,193.507
24627,1031,844,6,2,18,71,5458439,64,4,01:07.9,228.933
24628,1031,846,1,3,16,71,5461230,71,1,01:07.5,230.378
24629,1031,1,131,4,12,71,5461428,67,3,01:07.7,229.572
24630,1031,832,1,5,10,71,5464642,63,5,01:08.0,228.687
24631,1031,815,211,6,8,71,5470831,63,6,01:08.3,227.579
24632,1031,842,213,7,6,71,5472421,64,11,01:09.0,225.205
24633,1031,839,4,8,4,71,5473195,64,10,01:08.9,225.509
24634,1031,841,51,9,2,71,5476885,70,9,01:08.8,225.954
24635,1031,20,6,10,1,71,5480284,71,8,01:08.6,226.524
24636,1031,849,3,11,0,71,5487389,63,16,01:09.7,223.146
24637,1031,826,213,12,0,69,\N,50,13,01:09.1,224.847
24638,1031,848,9,13,0,67,\N,50,7,01:08.4,227.156
24639,1031,8,51,14,0,53,\N,48,12,01:09.0,225.185
24640,1031,847,3,15,0,49,\N,49,14,01:09.3,224.256
24641,1031,154,210,16,0,49,\N,46,17,01:10.2,221.347
24642,1031,825,210,17,0,24,\N,23,20,01:10.7,219.807
24643,1031,840,211,18,0,20,\N,4,18,01:10.3,221.039
24644,1031,817,4,19,0,17,\N,8,19,01:10.6,220.15
24645,1031,830,9,20,0,11,\N,5,15,01:09.4,224.146
24646,1032,1,131,1,25,71,4970683,68,3,01:06.7,232.989
24647,1032,822,131,2,18,71,4984402,62,7,01:07.5,230.177
24648,1032,830,9,3,15,71,5004381,70,2,01:06.1,235.01
24649,1032,848,9,4,12,71,5015083,67,6,01:07.3,230.981
24650,1032,846,1,5,10,71,5032153,66,5,01:07.2,231.345
24651,1032,815,211,6,8,71,5033070,68,4,01:07.2,231.362
24652,1032,840,211,7,6,71,5033136,65,10,01:07.8,229.162
24653,1032,817,4,8,4,71,5033274,65,9,01:07.8,229.166
24654,1032,832,1,9,3,70,\N,68,1,01:05.6,236.894
24655,1032,826,213,10,1,70,\N,60,13,01:08.4,227.336
24656,1032,8,51,11,0,70,\N,57,14,01:08.4,227.322
24657,1032,825,210,12,0,70,\N,69,11,01:08.0,228.569
24658,1032,154,210,13,0,70,\N,69,12,01:08.0,228.442
24659,1032,841,51,14,0,70,\N,54,15,01:08.5,226.891
24660,1032,842,213,15,0,70,\N,69,8,01:07.8,229.183
24661,1032,847,3,16,0,69,\N,36,16,01:08.6,226.597
24662,1032,849,3,17,0,69,\N,68,17,01:08.8,225.922
24663,1032,839,4,18,0,25,\N,22,18,01:09.3,224.243
24664,1032,844,6,19,0,4,\N,3,19,01:35.4,162.979
24665,1032,20,6,20,0,1,\N,\N,0,\N,\N
24666,1033,1,131,1,26,70,5772473,70,1,01:16.6,205.823
24667,1033,830,9,2,18,70,5781175,60,4,01:19.2,199.176
24668,1033,822,131,3,15,70,5781925,66,2,01:17.7,203.072
24669,1033,840,211,4,12,70,5830052,68,3,01:19.0,199.708
24670,1033,848,9,5,10,70,5850789,68,5,01:19.4,198.534
24671,1033,20,6,6,8,69,\N,49,14,01:20.4,196.254
24672,1033,815,211,7,6,69,\N,39,10,01:20.1,196.923
24673,1033,817,4,8,4,69,\N,46,7,01:19.5,198.305
24674,1033,832,1,9,2,69,\N,68,15,01:20.5,195.976
24675,1033,825,210,10,1,69,\N,67,6,01:19.5,198.492
24676,1033,844,6,11,0,69,\N,64,16,01:20.8,195.142
24677,1033,826,213,12,0,69,\N,51,18,01:20.9,194.841
24678,1033,846,1,13,0,69,\N,42,8,01:19.9,197.28
24679,1033,839,4,14,0,69,\N,40,13,01:20.3,196.503
24680,1033,8,51,15,0,69,\N,67,17,01:20.9,194.978
24681,1033,154,210,16,0,69,\N,61,12,01:20.2,196.574
24682,1033,841,51,17,0,69,\N,44,11,01:20.1,196.908
24683,1033,847,3,18,0,69,\N,67,9,01:20.0,197.184
24684,1033,849,3,19,0,65,\N,64,19,01:21.2,194.236
24685,1033,842,213,20,0,15,\N,10,20,01:23.9,187.893
24686,1034,1,131,1,25,52,5281283,45,3,01:29.2,237.652
24687,1034,830,9,2,19,52,5287139,52,1,01:27.1,243.494
24688,1034,844,6,3,15,52,5299757,49,9,01:29.8,236.13
24689,1034,817,4,4,12,52,5300933,49,5,01:29.5,237.004
24690,1034,846,1,5,10,52,5303560,41,12,01:30.1,235.488
24691,1034,839,4,6,8,52,5308220,50,6,01:29.5,236.98
24692,1034,842,213,7,6,52,5312471,52,7,01:29.6,236.684
24693,1034,848,9,8,4,52,5313953,52,2,01:28.7,239.123
24694,1034,840,211,9,2,52,5318594,44,13,01:30.5,234.402
24695,1034,20,6,10,1,52,5323140,44,15,01:30.5,234.242
24696,1034,822,131,11,0,52,5323450,41,4,01:29.3,237.58
24697,1034,847,3,12,0,52,5333287,41,16,01:30.9,233.404
24698,1034,832,1,13,0,52,5334653,47,10,01:29.9,235.776
24699,1034,841,51,14,0,52,5335488,49,17,01:31.0,233.109
24700,1034,849,3,15,0,52,5335832,44,14,01:30.5,234.335
24701,1034,154,210,16,0,52,5336333,49,8,01:29.8,236.212
24702,1034,8,51,17,0,51,\N,49,11,01:30.0,235.71
24703,1034,826,213,18,0,11,\N,11,18,01:32.4,229.412
24704,1034,825,210,19,0,1,\N,\N,0,\N,\N
24705,1034,807,211,20,0,0,\N,\N,0,\N,\N
24706,1035,830,9,1,25,52,4781993,46,2,01:29.5,237.049
24707,1035,1,131,2,19,52,4793319,43,1,01:28.5,239.766
24708,1035,822,131,3,15,52,4801224,44,4,01:29.8,236.256
24709,1035,844,6,4,12,52,4811282,39,8,01:30.6,234.203
24710,1035,848,9,5,10,52,4821139,46,3,01:29.5,237.017
24711,1035,840,211,6,8,52,4824531,45,15,01:30.9,233.365
24712,1035,807,211,7,6,52,4837944,52,6,01:30.1,235.412
24713,1035,839,4,8,4,52,4846766,50,10,01:30.6,234.144
24714,1035,846,1,9,2,52,4847537,49,11,01:30.7,233.826
24715,1035,826,213,10,1,52,4851662,52,12,01:30.7,233.723
24716,1035,842,213,11,0,52,4852635,52,7,01:30.1,235.399
24717,1035,20,6,12,0,52,4855363,49,13,01:30.8,233.602
24718,1035,832,1,13,0,52,4856063,49,9,01:30.6,234.193
24719,1035,817,4,14,0,51,\N,39,16,01:31.2,232.621
24720,1035,8,51,15,0,51,\N,30,18,01:31.8,231.13
24721,1035,154,210,16,0,51,\N,51,14,01:30.8,233.581
24722,1035,841,51,17,0,51,\N,37,19,01:31.8,230.954
24723,1035,847,3,18,0,51,\N,50,17,01:31.4,232.01
24724,1035,849,3,19,0,51,\N,48,5,01:30.0,235.77
24725,1035,825,210,20,0,43,\N,39,20,01:31.8,230.944
24726,1036,1,131,1,25,66,5505279,63,2,01:19.8,209.942
24727,1036,830,9,2,18,66,5529456,53,4,01:21.5,205.677
24728,1036,822,131,3,16,66,5550031,66,1,01:18.2,214.343
24729,1036,840,211,4,12,65,\N,56,8,01:22.0,204.306
24730,1036,815,211,5,10,65,\N,58,16,01:22.5,203.09
24731,1036,832,1,6,8,65,\N,59,5,01:21.8,204.938
24732,1036,20,6,7,6,65,\N,48,18,01:22.7,202.618
24733,1036,848,9,8,4,65,\N,41,11,01:22.2,203.883
24734,1036,842,213,9,2,65,\N,44,17,01:22.5,203.021
24735,1036,846,1,10,1,65,\N,56,13,01:22.4,203.393
24736,1036,817,4,11,0,65,\N,51,14,01:22.5,203.215
24737,1036,826,213,12,0,65,\N,47,12,01:22.3,203.531
24738,1036,839,4,13,0,65,\N,65,10,01:22.2,203.933
24739,1036,8,51,14,0,65,\N,47,7,01:21.9,204.645
24740,1036,825,210,15,0,65,\N,64,19,01:23.5,200.757
24741,1036,841,51,16,0,65,\N,47,6,01:21.8,204.863
24742,1036,847,3,17,0,65,\N,37,15,01:22.5,203.119
24743,1036,849,3,18,0,64,\N,60,9,01:22.0,204.291
24744,1036,154,210,19,0,64,\N,64,3,01:20.4,208.409
24745,1036,844,6,20,0,38,\N,35,20,01:24.0,199.576
24746,1037,1,131,1,25,44,5048761,28,2,01:47.8,233.99
24747,1037,822,131,2,18,44,5057209,27,5,01:48.0,233.503
24748,1037,830,9,3,15,44,5064216,27,8,01:48.3,232.809
24749,1037,817,4,4,13,44,5067638,44,1,01:47.5,234.589
24750,1037,839,4,5,10,44,5089411,44,10,01:48.5,232.305
24751,1037,848,9,6,8,44,5091473,27,12,01:48.7,231.886
24752,1037,846,1,7,6,44,5092535,39,11,01:48.6,232.279
24753,1037,842,213,8,4,44,5096132,29,3,01:47.8,233.815
24754,1037,840,211,9,2,44,5101364,34,13,01:49.1,231.036
24755,1037,815,211,10,1,44,5101940,20,9,01:48.4,232.628
24756,1037,826,213,11,0,44,5118961,28,15,01:49.8,229.572
24757,1037,8,51,12,0,44,5120265,28,14,01:49.8,229.593
24758,1037,20,6,13,0,44,5121655,31,16,01:50.0,229.309
24759,1037,844,6,14,0,44,5123681,26,4,01:47.8,233.813
24760,1037,154,210,15,0,44,5125554,28,17,01:50.0,229.184
24761,1037,849,3,16,0,44,5126556,32,6,01:48.0,233.362
24762,1037,825,210,17,0,44,5134301,37,7,01:48.1,233.287
24763,1037,841,51,18,0,9,\N,9,19,01:51.8,225.545
24764,1037,847,3,19,0,9,\N,5,18,01:51.8,225.624
24765,1037,832,1,20,0,0,\N,\N,0,\N,\N
24766,1038,842,213,1,25,53,6426056,34,6,01:24.0,248.162
24767,1038,832,1,2,18,53,6426471,40,2,01:23.9,248.62
24768,1038,840,211,3,15,53,6429414,42,3,01:23.9,248.576
24769,1038,846,1,4,12,53,6432056,50,7,01:24.2,247.587
24770,1038,822,131,5,10,53,6433164,51,5,01:24.0,248.386
24771,1038,817,4,6,8,53,6434447,38,4,01:23.9,248.573
24772,1038,1,131,7,7,53,6443301,34,1,01:22.7,252.033
24773,1038,839,4,8,4,53,6444747,52,11,01:24.5,246.831
24774,1038,826,213,9,2,53,6448264,44,10,01:24.5,246.863
24775,1038,815,211,10,1,53,6449280,50,8,01:24.3,247.282
24776,1038,849,3,11,0,53,6458932,39,16,01:25.0,245.353
24777,1038,154,210,12,0,53,6461220,48,12,01:24.8,245.972
24778,1038,8,51,13,0,53,6462368,29,13,01:24.8,245.827
24779,1038,847,3,14,0,53,6462649,39,9,01:24.4,247.033
24780,1038,848,9,15,0,53,6463589,48,15,01:24.9,245.564
24781,1038,841,51,16,0,53,6481255,43,14,01:24.9,245.766
24782,1038,830,9,17,0,30,\N,10,17,01:25.5,243.804
24783,1038,844,6,18,0,23,\N,19,19,01:26.0,242.424
24784,1038,825,210,19,0,17,\N,10,18,01:25.8,243.099
24785,1038,20,6,20,0,6,\N,4,20,01:27.1,239.415
24786,1039,1,131,1,26,59,8375060,58,1,01:18.8,239.518
24787,1039,822,131,2,18,59,8379940,53,2,01:19.4,237.712
24788,1039,848,9,3,15,59,8383124,51,3,01:20.0,235.909
24789,1039,817,4,4,12,59,8385477,57,4,01:20.4,234.774
24790,1039,815,211,5,10,59,8390710,59,5,01:20.6,234.175
24791,1039,846,1,6,8,59,8393943,59,7,01:21.2,232.542
24792,1039,826,213,7,6,59,8396816,51,10,01:21.5,231.8
24793,1039,844,6,8,4,59,8403405,50,9,01:21.2,232.453
24794,1039,8,51,9,2,59,8404830,59,6,01:21.2,232.64
24795,1039,20,6,10,1,59,8405043,59,8,01:21.2,232.531
24796,1039,847,3,11,0,59,8407464,58,11,01:21.6,231.269
24797,1039,154,210,12,0,59,8417096,59,13,01:22.3,229.532
24798,1039,840,211,13,0,42,\N,42,12,01:22.1,230.077
24799,1039,839,4,14,0,7,\N,6,15,02:11.8,143.27
24800,1039,849,3,15,0,6,\N,6,14,02:11.4,143.736
24801,1039,825,210,16,0,5,\N,4,17,02:13.8,141.108
24802,1039,841,51,17,0,5,\N,4,16,02:13.8,141.111
24803,1039,832,1,18,0,5,\N,5,18,02:14.1,140.802
